panel,partition,group,structure_id,pocket_id,ec1,native6,common4,metal_symbols,matched_site_keys
pinmymetal,train,1rnr,1rnr__chain_A__EC_1.17.4.1,1rnr__chain_A__EC_1.17.4.1_METAL_0,1,3,3,FE,"[[""1rnr"",""1.17.4.1"",""A_401""],[""1rnr"",""1.17.4.1"",""A_402""]]"
pinmymetal,train,1rqb,1rqb__chain_A__EC_2.1.3.1,1rqb__chain_A__EC_2.1.3.1_METAL_0,2,4,3,CO,"[[""1rqb"",""2.1.3.1"",""A_529""]]"
pinmymetal,train,1rqe,1rqe__chain_A__EC_2.1.3.1,1rqe__chain_A__EC_2.1.3.1_METAL_0,2,4,3,CO,"[[""1rqe"",""2.1.3.1"",""A_530""]]"
pinmymetal,train,1rsv,1rsv__chain_A__EC_1.17.4.1,1rsv__chain_A__EC_1.17.4.1_METAL_0,1,3,3,FE,"[[""1rsv"",""1.17.4.1"",""A_1003""],[""1rsv"",""1.17.4.1"",""A_1004""]]"
pinmymetal,train,1rv8,1rv8__chain_A__EC_4.1.2.13,1rv8__chain_A__EC_4.1.2.13_METAL_0,4,4,3,CO,"[[""1rv8"",""4.1.2.13"",""A_1703""],[""1rv8"",""4.1.2.13"",""A_1709""]]"
pinmymetal,train,1s3h,1s3h__chain_A__EC_2.1.3.1,1s3h__chain_A__EC_2.1.3.1_METAL_0,2,4,3,CO,"[[""1s3h"",""2.1.3.1"",""A_529""]]"
pinmymetal,train,1s95,1s95__chain_A__EC_3.1.3.16,1s95__chain_A__EC_3.1.3.16_METAL_0,3,0,0,MN,"[[""1s95"",""3.1.3.16"",""A_501""],[""1s95"",""3.1.3.16"",""A_502""]]"
pinmymetal,train,1s9a,1s9a__chain_A__EC_1.13.11.1,1s9a__chain_A__EC_1.13.11.1_METAL_0,1,3,3,FE,"[[""1s9a"",""1.13.11.1"",""A_300""]]"
pinmymetal,train,1sdw,1sdw__chain_A__EC_1.14.17.3,1sdw__chain_A__EC_1.14.17.3_METAL_0,1,1,1,CU,"[[""1sdw"",""1.14.17.3"",""A_357""]]"
pinmymetal,train,1sdw,1sdw__chain_A__EC_1.14.17.3,1sdw__chain_A__EC_1.14.17.3_METAL_1,1,1,1,CU,"[[""1sdw"",""1.14.17.3"",""A_358""]]"
pinmymetal,train,1smy,1smy__chain_D__EC_2.7.7.6,1smy__chain_D__EC_2.7.7.6_METAL_1,2,2,2,ZN,"[[""1smy"",""2.7.7.6"",""D_9103""]]"
pinmymetal,train,1sr9,1sr9__chain_A__EC_2.3.3.13,1sr9__chain_A__EC_2.3.3.13_METAL_0,2,2,2,ZN,"[[""1sr9"",""2.3.3.13"",""A_704""]]"
pinmymetal,train,1ss9,1ss9__chain_A__EC_2.4.1.44,1ss9__chain_A__EC_2.4.1.44_METAL_0,2,0,0,MN,"[[""1ss9"",""2.4.1.44"",""A_400""]]"
pinmymetal,train,1tdw,1tdw__chain_A__EC_1.14.16.1,1tdw__chain_A__EC_1.14.16.1_METAL_0,1,3,3,FE,"[[""1tdw"",""1.14.16.1"",""A_425""]]"
pinmymetal,train,1toh,1toh__chain_A__EC_1.14.16.2,1toh__chain_A__EC_1.14.16.2_METAL_0,1,3,3,FE,"[[""1toh"",""1.14.16.2"",""A_501""]]"
pinmymetal,train,1txo,1txo__chain_A__EC_3.1.3.16,1txo__chain_A__EC_3.1.3.16_METAL_0,3,0,0,MN,"[[""1txo"",""3.1.3.16"",""A_700""],[""1txo"",""3.1.3.16"",""A_701""]]"
pinmymetal,train,1txo,1txo__chain_A__EC_3.1.3.16,1txo__chain_A__EC_3.1.3.16_METAL_1,3,0,0,MN,"[[""1txo"",""3.1.3.16"",""A_702""]]"
pinmymetal,train,1u10,1u10__chain_A__EC_3.4.99.-,1u10__chain_A__EC_3.4.99.-_METAL_0,3,2,2,ZN,"[[""1u10"",""3.4.99.-"",""A_400""]]"
pinmymetal,train,1u5j,1u5j__chain_A__EC_2.1.3.1,1u5j__chain_A__EC_2.1.3.1_METAL_0,2,4,3,CO,"[[""1u5j"",""2.1.3.1"",""A_529""]]"
pinmymetal,train,1uuw,1uuw__chain_A__EC_1.14.12.12,1uuw__chain_A__EC_1.14.12.12_METAL_0,1,3,3,FE,"[[""1uuw"",""1.14.12.12"",""A_1450""]]"
pinmymetal,train,1vhd,1vhd__chain_A__EC_1.1.1.-,1vhd__chain_A__EC_1.1.1.-_METAL_0,1,2,2,ZN,"[[""1vhd"",""1.1.1.-"",""A_371""]]"
pinmymetal,train,1vkl,1vkl__chain_A__EC_5.4.2.2,1vkl__chain_A__EC_5.4.2.2_METAL_0,5,5,3,NI,"[[""1vkl"",""5.4.2.2"",""A_562""]]"
pinmymetal,train,1w1i,1w1i__chain_E__EC_3.5.4.4,1w1i__chain_E__EC_3.5.4.4_METAL_0,3,2,2,ZN,"[[""1w1i"",""3.5.4.4"",""E_501""]]"
pinmymetal,train,1w2a,1w2a__chain_X__EC_1.14.20.1,1w2a__chain_X__EC_1.14.20.1_METAL_0,1,3,3,FE,"[[""1w2a"",""1.14.20.1"",""X_1302""]]"
pinmymetal,train,1w7c,1w7c__chain_A__EC_1.4.3.13,1w7c__chain_A__EC_1.4.3.13_METAL_0,1,1,1,CU,"[[""1w7c"",""1.4.3.13"",""A_801""]]"
pinmymetal,train,1w7v,1w7v__chain_A__EC_3.4.11.9,1w7v__chain_A__EC_3.4.11.9_METAL_0,3,2,2,ZN,"[[""1w7v"",""3.4.11.9"",""A_1440""]]"
pinmymetal,train,1war,1war__chain_A__EC_3.1.3.2,1war__chain_A__EC_3.1.3.2_METAL_0,3,3,3,FE,"[[""1war"",""3.1.3.2"",""A_401""],[""1war"",""3.1.3.2"",""A_402""]]"
pinmymetal,train,1wkq,1wkq__chain_A__EC_3.5.4.3,1wkq__chain_A__EC_3.5.4.3_METAL_0,3,2,2,ZN,"[[""1wkq"",""3.5.4.3"",""A_201""]]"
pinmymetal,train,1wl9,1wl9__chain_A__EC_3.4.11.9,1wl9__chain_A__EC_3.4.11.9_METAL_0,3,0,0,MN,"[[""1wl9"",""3.4.11.9"",""A_1001""],[""1wl9"",""3.4.11.9"",""A_1002""]]"
pinmymetal,train,1wlj,1wlj__chain_A__EC_3.1.-.-,1wlj__chain_A__EC_3.1.-.-_METAL_0,3,0,0,MN,"[[""1wlj"",""3.1.-.-"",""A_200""],[""1wlj"",""3.1.-.-"",""A_201""]]"
pinmymetal,train,1wog,1wog__chain_A__EC_3.5.3.11,1wog__chain_A__EC_3.5.3.11_METAL_0,3,0,0,MN,"[[""1wog"",""3.5.3.11"",""A_1601""],[""1wog"",""3.5.3.11"",""A_1602""]]"
pinmymetal,train,1woi,1woi__chain_A__EC_3.5.3.11,1woi__chain_A__EC_3.5.3.11_METAL_0,3,0,0,MN,"[[""1woi"",""3.5.3.11"",""A_1501""],[""1woi"",""3.5.3.11"",""A_1502""]]"
pinmymetal,train,1wpp,1wpp__chain_A__EC_3.6.1.1,1wpp__chain_A__EC_3.6.1.1_METAL_0,3,2,2,ZN,"[[""1wpp"",""3.6.1.1"",""A_601""],[""1wpp"",""3.6.1.1"",""A_602""]]"
pinmymetal,train,1wwr,1wwr__chain_A__EC_3.5.4.-,1wwr__chain_A__EC_3.5.4.-_METAL_0,3,2,2,ZN,"[[""1wwr"",""3.5.4.-"",""A_201""]]"
pinmymetal,train,1wy2,1wy2__chain_A__EC_3.4.13.9,1wy2__chain_A__EC_3.4.13.9_METAL_0,3,2,2,ZN,"[[""1wy2"",""3.4.13.9"",""A_405""],[""1wy2"",""3.4.13.9"",""A_406""]]"
pinmymetal,train,1x6m,1x6m__chain_A__EC_4.4.-.-,1x6m__chain_A__EC_4.4.-.-_METAL_1,4,2,2,ZN,"[[""1x6m"",""4.4.-.-"",""A_201""]]"
pinmymetal,train,1x7n,1x7n__chain_A__EC_5.3.1.9,1x7n__chain_A__EC_5.3.1.9_METAL_0,5,0,0,MN,"[[""1x7n"",""5.3.1.9"",""A_400""]]"
pinmymetal,train,1x83,1x83__chain_A__EC_5.3.3.2,1x83__chain_A__EC_5.3.3.2_METAL_0,5,0,0,MN,"[[""1x83"",""5.3.3.2"",""A_201""]]"
pinmymetal,train,1x84,1x84__chain_A__EC_5.3.3.2,1x84__chain_A__EC_5.3.3.2_METAL_0,5,0,0,MN,"[[""1x84"",""5.3.3.2"",""A_201""]]"
pinmymetal,train,1xai,1xai__chain_A__EC_4.2.3.4,1xai__chain_A__EC_4.2.3.4_METAL_0,4,2,2,ZN,"[[""1xai"",""4.2.3.4"",""A_600""]]"
pinmymetal,train,1xdj,1xdj__chain_A__EC_2.1.1.14,1xdj__chain_A__EC_2.1.1.14_METAL_0,2,2,2,ZN,"[[""1xdj"",""2.1.1.14"",""A_1051""]]"
pinmymetal,train,1y7w,1y7w__chain_A__EC_4.2.1.1,1y7w__chain_A__EC_4.2.1.1_METAL_0,4,2,2,ZN,"[[""1y7w"",""4.2.1.1"",""A_283""]]"
pinmymetal,train,1yfw,1yfw__chain_A__EC_1.13.11.6,1yfw__chain_A__EC_1.13.11.6_METAL_0,1,3,3,FE,"[[""1yfw"",""1.13.11.6"",""A_300""]]"
pinmymetal,train,1yfx,1yfx__chain_A__EC_1.13.11.6,1yfx__chain_A__EC_1.13.11.6_METAL_0,1,3,3,FE,"[[""1yfx"",""1.13.11.6"",""A_300""]]"
pinmymetal,train,1yjk,1yjk__chain_A__EC_1.14.17.3,1yjk__chain_A__EC_1.14.17.3_METAL_0,1,1,1,CU,"[[""1yjk"",""1.14.17.3"",""A_357""]]"
pinmymetal,train,1yjk,1yjk__chain_A__EC_1.14.17.3,1yjk__chain_A__EC_1.14.17.3_METAL_1,1,1,1,CU,"[[""1yjk"",""1.14.17.3"",""A_358""]]"
pinmymetal,train,1ysj,1ysj__chain_A__EC_3.5.1.14,1ysj__chain_A__EC_3.5.1.14_METAL_0,3,5,3,NI,"[[""1ysj"",""3.5.1.14"",""A_381""],[""1ysj"",""3.5.1.14"",""A_382""]]"
pinmymetal,train,1ytm,1ytm__chain_A__EC_4.1.1.49,1ytm__chain_A__EC_4.1.1.49_METAL_0,4,0,0,MN,"[[""1ytm"",""4.1.1.49"",""A_999""]]"
pinmymetal,train,1yyd,1yyd__chain_A__EC_1.11.1.13,1yyd__chain_A__EC_1.11.1.13_METAL_0,1,0,0,MN,"[[""1yyd"",""1.11.1.13"",""A_381""]]"
pinmymetal,train,1z02,1z02__chain_A__EC_1.14.13.61,1z02__chain_A__EC_1.14.13.61_METAL_0,1,3,3,FE,"[[""1z02"",""1.14.13.61"",""A_501""]]"
pinmymetal,train,1z03,1z03__chain_A__EC_1.14.13.61,1z03__chain_A__EC_1.14.13.61_METAL_0,1,3,3,FE,"[[""1z03"",""1.14.13.61"",""A_501""]]"
pinmymetal,train,1za0,1za0__chain_A__EC_1.14.19.2,1za0__chain_A__EC_1.14.19.2_METAL_0,1,0,0,MN,"[[""1za0"",""1.14.19.2"",""A_888""]]"
pinmymetal,train,1zct,1zct__chain_A__EC_2.4.1.186,1zct__chain_A__EC_2.4.1.186_METAL_0,2,0,0,MN,"[[""1zct"",""2.4.1.186"",""A_400""]]"
pinmymetal,train,1zdf,1zdf__chain_A__EC_2.4.1.186,1zdf__chain_A__EC_2.4.1.186_METAL_0,2,0,0,MN,"[[""1zdf"",""2.4.1.186"",""A_400""]]"
pinmymetal,train,1zdg,1zdg__chain_A__EC_2.4.1.186,1zdg__chain_A__EC_2.4.1.186_METAL_0,2,0,0,MN,"[[""1zdg"",""2.4.1.186"",""A_400""]]"
pinmymetal,train,1zm8,1zm8__chain_A__EC_3.1.30.-,1zm8__chain_A__EC_3.1.30.-_METAL_0,3,0,0,MN,"[[""1zm8"",""3.1.30.-"",""A_275""]]"
pinmymetal,train,1zvf,1zvf__chain_A__EC_1.13.11.6,1zvf__chain_A__EC_1.13.11.6_METAL_0,1,5,3,NI,"[[""1zvf"",""1.13.11.6"",""A_201""]]"
pinmymetal,train,1zxc,1zxc__chain_A__EC_3.4.24.86,1zxc__chain_A__EC_3.4.24.86_METAL_0,3,2,2,ZN,"[[""1zxc"",""3.4.24.86"",""A_201""]]"
pinmymetal,train,2a21,2a21__chain_A__EC_2.5.1.55,2a21__chain_A__EC_2.5.1.55_METAL_0,2,2,2,ZN,"[[""2a21"",""2.5.1.55"",""A_1270""]]"
pinmymetal,train,2ae7,2ae7__chain_A__EC_2.4.1.90,2ae7__chain_A__EC_2.4.1.90_METAL_0,2,0,0,MN,"[[""2ae7"",""2.4.1.90"",""A_400""]]"
pinmymetal,train,2aec,2aec__chain_A__EC_2.4.1.90,2aec__chain_A__EC_2.4.1.90_METAL_0,2,0,0,MN,"[[""2aec"",""2.4.1.90"",""A_400""]]"
pinmymetal,train,2aes,2aes__chain_A__EC_2.4.1.90,2aes__chain_A__EC_2.4.1.90_METAL_0,2,0,0,MN,"[[""2aes"",""2.4.1.90"",""A_400""]]"
pinmymetal,train,2agd,2agd__chain_A__EC_2.4.1.90,2agd__chain_A__EC_2.4.1.90_METAL_0,2,0,0,MN,"[[""2agd"",""2.4.1.90"",""A_400""]]"
pinmymetal,train,2ah9,2ah9__chain_A__EC_2.4.1.90,2ah9__chain_A__EC_2.4.1.90_METAL_0,2,0,0,MN,"[[""2ah9"",""2.4.1.90"",""A_400""]]"
pinmymetal,train,2alx,2alx__chain_A__EC_1.17.4.1,2alx__chain_A__EC_1.17.4.1_METAL_0,1,0,0,MN,"[[""2alx"",""1.17.4.1"",""A_401""],[""2alx"",""1.17.4.1"",""A_402""]]"
pinmymetal,train,2amx,2amx__chain_A__EC_3.5.4.4,2amx__chain_A__EC_3.5.4.4_METAL_0,3,4,3,CO,"[[""2amx"",""3.5.4.4"",""A_1000""]]"
pinmymetal,train,2au6,2au6__chain_A__EC_3.6.1.1,2au6__chain_A__EC_3.6.1.1_METAL_0,3,0,0,MN,"[[""2au6"",""3.6.1.1"",""A_201""],[""2au6"",""3.6.1.1"",""A_202""],[""2au6"",""3.6.1.1"",""A_203""]]"
pinmymetal,train,2au6,2au6__chain_A__EC_3.6.1.1,2au6__chain_A__EC_3.6.1.1_METAL_1,3,0,0,MN,"[[""2au6"",""3.6.1.1"",""A_204""]]"
pinmymetal,train,2au7,2au7__chain_A__EC_3.6.1.1,2au7__chain_A__EC_3.6.1.1_METAL_0,3,0,0,MN,"[[""2au7"",""3.6.1.1"",""A_201""],[""2au7"",""3.6.1.1"",""A_202""],[""2au7"",""3.6.1.1"",""A_203""]]"
pinmymetal,train,2au8,2au8__chain_A__EC_3.6.1.1,2au8__chain_A__EC_3.6.1.1_METAL_0,3,0,0,MN,"[[""2au8"",""3.6.1.1"",""A_201""],[""2au8"",""3.6.1.1"",""A_202""],[""2au8"",""3.6.1.1"",""A_203""]]"
pinmymetal,train,2au8,2au8__chain_A__EC_3.6.1.1,2au8__chain_A__EC_3.6.1.1_METAL_1,3,0,0,MN,"[[""2au8"",""3.6.1.1"",""A_204""]]"
pinmymetal,train,2b1x,2b1x__chain_A__EC_1.14.12.12,2b1x__chain_A__EC_1.14.12.12_METAL_0,1,3,3,FE,"[[""2b1x"",""1.14.12.12"",""A_502""]]"
pinmymetal,train,2b2k,2b2k__chain_A__EC_5.3.3.2,2b2k__chain_A__EC_5.3.3.2_METAL_0,5,0,0,MN,"[[""2b2k"",""5.3.3.2"",""A_201""]]"
pinmymetal,train,2b5h,2b5h__chain_A__EC_1.13.11.20,2b5h__chain_A__EC_1.13.11.20_METAL_0,1,3,3,FE,"[[""2b5h"",""1.13.11.20"",""A_501""]]"
pinmymetal,train,2bb0,2bb0__chain_A__EC_3.5.2.7,2bb0__chain_A__EC_3.5.2.7_METAL_0,3,2,2,ZN,"[[""2bb0"",""3.5.2.7"",""A_1601""]]"
pinmymetal,train,2bjs,2bjs__chain_A__EC_1.21.3.1,2bjs__chain_A__EC_1.21.3.1_METAL_0,1,3,3,FE,"[[""2bjs"",""1.21.3.1"",""A_1323""]]"
pinmymetal,train,2bo8,2bo8__chain_A__EC_2.4.1.-,2bo8__chain_A__EC_2.4.1.-_METAL_0,2,0,0,MN,"[[""2bo8"",""2.4.1.-"",""A_500""]]"
pinmymetal,train,2bu9,2bu9__chain_A__EC_1.21.3.1,2bu9__chain_A__EC_1.21.3.1_METAL_0,1,3,3,FE,"[[""2bu9"",""1.21.3.1"",""A_1332""]]"
pinmymetal,train,2bws,2bws__chain_A__EC_3.4.11.9,2bws__chain_A__EC_3.4.11.9_METAL_0,3,0,0,MN,"[[""2bws"",""3.4.11.9"",""A_1441""],[""2bws"",""3.4.11.9"",""A_1442""]]"
pinmymetal,train,2bwt,2bwt__chain_A__EC_3.4.11.9,2bwt__chain_A__EC_3.4.11.9_METAL_0,3,0,0,MN,"[[""2bwt"",""3.4.11.9"",""A_1441""]]"
pinmymetal,train,2bwv,2bwv__chain_A__EC_3.4.11.9,2bwv__chain_A__EC_3.4.11.9_METAL_0,3,0,0,MN,"[[""2bwv"",""3.4.11.9"",""A_1441""],[""2bwv"",""3.4.11.9"",""A_1442""]]"
pinmymetal,train,2bww,2bww__chain_A__EC_3.4.11.9,2bww__chain_A__EC_3.4.11.9_METAL_0,3,0,0,MN,"[[""2bww"",""3.4.11.9"",""A_1441""],[""2bww"",""3.4.11.9"",""A_1442""]]"
pinmymetal,train,2bwy,2bwy__chain_A__EC_3.4.11.9,2bwy__chain_A__EC_3.4.11.9_METAL_0,3,0,0,MN,"[[""2bwy"",""3.4.11.9"",""A_1441""],[""2bwy"",""3.4.11.9"",""A_1442""]]"
pinmymetal,train,2cfv,2cfv__chain_A__EC_3.1.3.48,2cfv__chain_A__EC_3.1.3.48_METAL_1,3,5,3,NI,"[[""2cfv"",""3.1.3.48"",""A_2303""]]"
pinmymetal,train,2cgn,2cgn__chain_A__EC_1.14.11.16,2cgn__chain_A__EC_1.14.11.16_METAL_0,1,3,3,FE,"[[""2cgn"",""1.14.11.16"",""A_1350""]]"
pinmymetal,train,2cgo,2cgo__chain_A__EC_1.14.11.16,2cgo__chain_A__EC_1.14.11.16_METAL_0,1,3,3,FE,"[[""2cgo"",""1.14.11.16"",""A_350""]]"
pinmymetal,train,2cm1,2cm1__chain_A__EC_3.1.3.16,2cm1__chain_A__EC_3.1.3.16_METAL_0,3,0,0,MN,"[[""2cm1"",""3.1.3.16"",""A_301""],[""2cm1"",""3.1.3.16"",""A_302""]]"
pinmymetal,train,2cw3,2cw3__chain_A__EC_1.15.1.1,2cw3__chain_A__EC_1.15.1.1_METAL_0,1,3,3,FE,"[[""2cw3"",""1.15.1.1"",""A_524""]]"
pinmymetal,train,2d7i,2d7i__chain_A__EC_2.4.1.41,2d7i__chain_A__EC_2.4.1.41_METAL_0,2,0,0,MN,"[[""2d7i"",""2.4.1.41"",""A_706""]]"
pinmymetal,train,2d7r,2d7r__chain_A__EC_2.4.1.41,2d7r__chain_A__EC_2.4.1.41_METAL_0,2,0,0,MN,"[[""2d7r"",""2.4.1.41"",""A_706""]]"
pinmymetal,train,2dfj,2dfj__chain_A__EC_3.6.1.41,2dfj__chain_A__EC_3.6.1.41_METAL_0,3,0,0,MN,"[[""2dfj"",""3.6.1.41"",""A_1001""],[""2dfj"",""3.6.1.41"",""A_1002""]]"
pinmymetal,train,2dho,2dho__chain_A__EC_5.3.3.2,2dho__chain_A__EC_5.3.3.2_METAL_0,5,0,0,MN,"[[""2dho"",""5.3.3.2"",""A_1001""]]"
pinmymetal,train,2dho,2dho__chain_A__EC_5.3.3.2,2dho__chain_A__EC_5.3.3.2_METAL_3,5,0,0,MN,"[[""2dho"",""5.3.3.2"",""A_1004""]]"
pinmymetal,train,2dkc,2dkc__chain_A__EC_5.4.2.3,2dkc__chain_A__EC_5.4.2.3_METAL_0,5,2,2,ZN,"[[""2dkc"",""5.4.2.3"",""A_901""]]"
pinmymetal,train,2dxn,2dxn__chain_A__EC_3.1.4.46,2dxn__chain_A__EC_3.1.4.46_METAL_0,3,2,2,ZN,"[[""2dxn"",""3.1.4.46"",""A_1001""],[""2dxn"",""3.1.4.46"",""A_1002""]]"
pinmymetal,train,2e6c,2e6c__chain_A__EC_3.1.3.5,2e6c__chain_A__EC_3.1.3.5_METAL_0,3,0,0,MN,"[[""2e6c"",""3.1.3.5"",""A_301""]]"
pinmymetal,train,2eb0,2eb0__chain_A__EC_3.6.1.1,2eb0__chain_A__EC_3.6.1.1_METAL_0,3,0,0,MN,"[[""2eb0"",""3.6.1.1"",""A_501""],[""2eb0"",""3.6.1.1"",""A_502""]]"
pinmymetal,train,2ein,2ein__chain_A__EC_1.9.3.1,2ein__chain_A__EC_1.9.3.1_METAL_0,1,1,1,CU,"[[""2ein"",""1.9.3.1"",""A_517""]]"
pinmymetal,train,2enx,2enx__chain_A__EC_3.6.1.1,2enx__chain_A__EC_3.6.1.1_METAL_0,3,0,0,MN,"[[""2enx"",""3.6.1.1"",""A_401""],[""2enx"",""3.6.1.1"",""A_402""]]"
pinmymetal,train,2et7,2et7__chain_A__EC_1.2.3.4,2et7__chain_A__EC_1.2.3.4_METAL_0,1,0,0,MN,"[[""2et7"",""1.2.3.4"",""A_202""]]"
pinmymetal,train,2ete,2ete__chain_A__EC_1.2.3.4,2ete__chain_A__EC_1.2.3.4_METAL_0,1,0,0,MN,"[[""2ete"",""1.2.3.4"",""A_202""]]"
pinmymetal,train,2f6k,2f6k__chain_A__EC_4.1.1.45,2f6k__chain_A__EC_4.1.1.45_METAL_0,4,0,0,MN,"[[""2f6k"",""4.1.1.45"",""A_402""]]"
pinmymetal,train,2fc0,2fc0__chain_A__EC_2.7.7.-,2fc0__chain_A__EC_2.7.7.-_METAL_0,2,0,0,MN,"[[""2fc0"",""2.7.7.-"",""A_237""],[""2fc0"",""2.7.7.-"",""A_238""]]"
pinmymetal,train,2ffl,2ffl__chain_A__EC_3.1.26.3,2ffl__chain_A__EC_3.1.26.3_METAL_2,3,0,0,MN,"[[""2ffl"",""3.1.26.3"",""A_5003""]]"
pinmymetal,train,2ffl,2ffl__chain_A__EC_3.1.26.3,2ffl__chain_A__EC_3.1.26.3_METAL_8,3,0,0,MN,"[[""2ffl"",""3.1.26.3"",""A_5027""]]"
pinmymetal,train,2ffu,2ffu__chain_A__EC_2.4.1.41,2ffu__chain_A__EC_2.4.1.41_METAL_0,2,0,0,MN,"[[""2ffu"",""2.4.1.41"",""A_600""]]"
pinmymetal,train,2ffv,2ffv__chain_A__EC_2.4.1.41,2ffv__chain_A__EC_2.4.1.41_METAL_0,2,0,0,MN,"[[""2ffv"",""2.4.1.41"",""A_5600""]]"
pinmymetal,train,2fgy,2fgy__chain_A__EC_4.2.1.1,2fgy__chain_A__EC_4.2.1.1_METAL_0,4,2,2,ZN,"[[""2fgy"",""4.2.1.1"",""A_620""]]"
pinmymetal,train,2fua,2fua__chain_A__EC_4.1.2.17,2fua__chain_A__EC_4.1.2.17_METAL_0,4,4,3,CO,"[[""2fua"",""4.1.2.17"",""A_216""]]"
pinmymetal,train,2fyb,2fyb__chain_A__EC_2.4.1.90,2fyb__chain_A__EC_2.4.1.90_METAL_0,2,0,0,MN,"[[""2fyb"",""2.4.1.90"",""A_402""]]"
pinmymetal,train,2g54,2g54__chain_A__EC_3.4.24.56,2g54__chain_A__EC_3.4.24.56_METAL_0,3,2,2,ZN,"[[""2g54"",""3.4.24.56"",""A_1100""]]"
pinmymetal,train,2g73,2g73__chain_A__EC_5.3.3.2,2g73__chain_A__EC_5.3.3.2_METAL_0,5,0,0,MN,"[[""2g73"",""5.3.3.2"",""A_184""]]"
pinmymetal,train,2g74,2g74__chain_A__EC_5.3.3.2,2g74__chain_A__EC_5.3.3.2_METAL_0,5,0,0,MN,"[[""2g74"",""5.3.3.2"",""A_184""]]"
pinmymetal,train,2gc1,2gc1__chain_A__EC_5.3.1.9,2gc1__chain_A__EC_5.3.1.9_METAL_0,5,2,2,ZN,"[[""2gc1"",""5.3.1.9"",""A_401""]]"
pinmymetal,train,2gh2,2gh2__chain_A__EC_1.13.11.20,2gh2__chain_A__EC_1.13.11.20_METAL_0,1,3,3,FE,"[[""2gh2"",""1.13.11.20"",""A_501""]]"
pinmymetal,train,2gok,2gok__chain_A__EC_3.5.2.7,2gok__chain_A__EC_3.5.2.7_METAL_0,3,3,3,FE,"[[""2gok"",""3.5.2.7"",""A_500""]]"
pinmymetal,train,2gru,2gru__chain_A__EC_4.2.3.-,2gru__chain_A__EC_4.2.3.-_METAL_0,4,4,3,CO,"[[""2gru"",""4.2.3.-"",""A_601""]]"
pinmymetal,train,2gui,2gui__chain_A__EC_2.7.7.7,2gui__chain_A__EC_2.7.7.7_METAL_0,2,0,0,MN,"[[""2gui"",""2.7.7.7"",""A_3000""],[""2gui"",""2.7.7.7"",""A_3001""]]"
pinmymetal,train,2h1i,2h1i__chain_A__EC_3.1.1.1,2h1i__chain_A__EC_3.1.1.1_METAL_0,3,2,2,ZN,"[[""2h1i"",""3.1.1.1"",""A_300""]]"
pinmymetal,train,2h1j,2h1j__chain_A__EC_3.4.24.-,2h1j__chain_A__EC_3.4.24.-_METAL_0,3,2,2,ZN,"[[""2h1j"",""3.4.24.-"",""A_601""]]"
pinmymetal,train,2hbv,2hbv__chain_A__EC_4.1.1.45,2hbv__chain_A__EC_4.1.1.45_METAL_0,4,2,2,ZN,"[[""2hbv"",""4.1.1.45"",""A_401""]]"
pinmymetal,train,2hcv,2hcv__chain_A__EC_5.3.1.14,2hcv__chain_A__EC_5.3.1.14_METAL_0,5,2,2,ZN,"[[""2hcv"",""5.3.1.14"",""A_501""],[""2hcv"",""5.3.1.14"",""A_502""]]"
pinmymetal,train,2hk1,2hk1__chain_A__EC_5.3.1.-,2hk1__chain_A__EC_5.3.1.-_METAL_0,5,0,0,MN,"[[""2hk1"",""5.3.1.-"",""A_1004""]]"
pinmymetal,train,2hmj,2hmj__chain_A__EC_1.14.12.12,2hmj__chain_A__EC_1.14.12.12_METAL_0,1,3,3,FE,"[[""2hmj"",""1.14.12.12"",""A_450""]]"
pinmymetal,train,2hmk,2hmk__chain_A__EC_1.14.12.12,2hmk__chain_A__EC_1.14.12.12_METAL_0,1,3,3,FE,"[[""2hmk"",""1.14.12.12"",""A_451""]]"
pinmymetal,train,2hmn,2hmn__chain_A__EC_1.14.12.12,2hmn__chain_A__EC_1.14.12.12_METAL_0,1,3,3,FE,"[[""2hmn"",""1.14.12.12"",""A_450""]]"
pinmymetal,train,2hmo,2hmo__chain_A__EC_1.14.12.12,2hmo__chain_A__EC_1.14.12.12_METAL_0,1,3,3,FE,"[[""2hmo"",""1.14.12.12"",""A_450""]]"
pinmymetal,train,2hzy,2hzy__chain_A__EC_3.7.1.2,2hzy__chain_A__EC_3.7.1.2_METAL_0,3,0,0,MN,"[[""2hzy"",""3.7.1.2"",""A_1203""]]"
pinmymetal,train,2i6k,2i6k__chain_A__EC_5.3.3.2,2i6k__chain_A__EC_5.3.3.2_METAL_0,5,0,0,MN,"[[""2i6k"",""5.3.3.2"",""A_228""]]"
pinmymetal,train,2ick,2ick__chain_A__EC_5.3.3.2,2ick__chain_A__EC_5.3.3.2_METAL_0,5,0,0,MN,"[[""2ick"",""5.3.3.2"",""A_229""]]"
pinmymetal,train,2ido,2ido__chain_A__EC_2.7.7.7,2ido__chain_A__EC_2.7.7.7_METAL_0,2,0,0,MN,"[[""2ido"",""2.7.7.7"",""A_1001""],[""2ido"",""2.7.7.7"",""A_1002""]]"
pinmymetal,train,2igi,2igi__chain_A__EC_3.1.-.-,2igi__chain_A__EC_3.1.-.-_METAL_0,3,2,2,ZN,"[[""2igi"",""3.1.-.-"",""A_1001""],[""2igi"",""3.1.-.-"",""A_1004""]]"
